Project_ID,Length_km,Voltage_kV,Terrain,Estimated_Cost,Actual_Cost,Planned_Duration,Actual_Duration,Weather_Risk,Contractor_Experience,Material_Cost_Index,Labor_Availability
P04301,227,765,Forest,350578800.0,526744206.28,17,25,High,16,1.32,80
P04302,227,765,Hilly,343224000.0,449174455.9,30,39,Low,17,1.4,65
P04303,306,765,Desert,430174800.0,368236238.06,15,12,Low,16,1.42,90
P04304,325,765,Hilly,522990000.0,826705140.96,15,23,High,14,1.49,83
P04305,52,132,Hilly,17971200.0,26857199.07,16,23,Medium,7,1.44,67
P04306,229,400,Hilly,219290400.0,332890567.55,25,37,High,14,1.33,66
P04307,196,220,Plain,83006000.0,117559531.37,22,31,Medium,12,1.21,60
P04308,44,132,Plain,11968000.0,14262388.84,19,22,Medium,13,1.36,67
P04309,283,132,Hilly,91012800.0,97893346.81,15,16,Medium,18,1.34,85
P04310,60,132,Desert,14124000.0,12160908.22,28,24,Low,15,1.07,74
P04311,55,765,Forest,84942000.0,138820416.75,8,13,Low,4,1.32,65
P04312,270,132,Hilly,69984000.0,103562819.94,25,36,High,7,1.08,65
P04313,202,765,Forest,281244600.0,357109670.3,9,11,Low,5,1.19,57
P04314,331,765,Hilly,436125600.0,621657840.42,28,39,Medium,18,1.22,72
P04315,81,765,Plain,107163000.0,108884180.05,15,15,Low,8,1.47,57
P04316,50,220,Plain,26075000.0,24537767.66,24,22,Medium,17,1.49,76
P04317,271,765,Forest,374142600.0,574519191.39,18,27,Low,3,1.18,94
P04318,173,220,Hilly,77019600.0,82635822.11,8,8,Medium,12,1.06,83
P04319,139,400,Desert,101831400.0,123249149.13,17,20,High,4,1.11,90
P04320,92,400,Hilly,98035200.0,133919229.39,28,38,High,16,1.48,84
P04321,282,400,Plain,218268000.0,302581141.83,20,27,Medium,7,1.29,60
P04322,138,765,Hilly,222069600.0,305749864.93,17,23,Medium,5,1.49,67
P04323,271,220,Hilly,160486200.0,204873067.19,26,33,Medium,12,1.41,79
P04324,166,220,Hilly,81572400.0,110343581.17,9,12,Low,13,1.17,74
P04325,141,220,Forest,85967700.0,140313438.64,17,27,High,4,1.34,93
P04326,35,132,Forest,11557000.0,13554903.59,23,26,Medium,18,1.27,73
P04327,177,220,Desert,97447350.0,104546306.17,15,16,Low,7,1.43,88
P04328,199,132,Desert,58227400.0,75262669.02,16,20,Medium,18,1.33,80
P04329,114,400,Desert,88030800.0,121737487.13,13,17,High,11,1.17,87
P04330,240,765,Hilly,313632000.0,537498563.59,15,25,High,5,1.21,65
P04331,286,132,Forest,78078000.0,111827186.18,15,21,High,5,1.05,92
P04332,52,765,Desert,62805600.0,78774190.93,16,20,Low,8,1.22,64
P04333,164,220,Plain,81508000.0,100803560.6,13,16,High,15,1.42,93
P04334,32,400,Desert,21542400.0,20469225.04,17,16,Medium,14,1.02,92
P04335,103,765,Desert,146836800.0,188528627.14,11,14,Low,11,1.44,65
P04336,254,765,Desert,261518400.0,317553302.16,13,15,High,6,1.04,92
P04337,103,132,Hilly,28428000.0,34386632.46,10,12,Medium,9,1.15,82
P04338,120,220,Forest,77532000.0,102036791.59,12,15,Low,14,1.42,64
P04339,43,765,Forest,60875100.0,97597162.08,22,35,High,5,1.21,81
P04340,130,765,Forest,222066000.0,287725115.59,28,36,Medium,14,1.46,70
P04341,271,132,Hilly,72844800.0,73534279.9,24,24,Low,11,1.12,82
P04342,141,765,Forest,244155600.0,388106746.2,25,39,High,4,1.48,58
P04343,335,765,Hilly,390744000.0,659614527.22,28,47,High,7,1.08,67
P04344,93,132,Hilly,23212800.0,35196881.29,14,21,High,13,1.04,55
P04345,318,220,Desert,167729100.0,181068935.84,23,24,Medium,8,1.37,89
P04346,49,220,Plain,17150000.0,19677123.98,27,30,High,10,1.0,83
P04347,258,132,Plain,69660000.0,68671004.95,16,15,Low,5,1.35,79
P04348,301,765,Plain,376551000.0,517865253.99,27,37,Medium,5,1.39,77
P04349,266,132,Hilly,91929600.0,114303799.76,21,26,Medium,7,1.44,81
P04350,233,400,Plain,180342000.0,237170478.95,9,11,Low,16,1.29,60
P04351,122,400,Hilly,117705600.0,186043206.94,30,47,High,9,1.34,69
P04352,309,765,Desert,318146400.0,355740608.24,9,10,Low,14,1.04,58
P04353,211,220,Plain,95266500.0,100508921.67,19,20,Low,13,1.29,65
P04354,315,765,Plain,326025000.0,370132735.61,30,34,High,11,1.15,62
P04355,243,400,Forest,253983600.0,339865062.52,30,40,Medium,10,1.34,63
P04356,292,132,Desert,73876000.0,89727131.12,29,35,High,14,1.15,69
P04357,265,132,Plain,69430000.0,88346714.24,19,24,Low,4,1.31,68
P04358,111,765,Hilly,152247600.0,223510580.23,9,13,Medium,4,1.27,93
P04359,116,132,Desert,35217600.0,53484881.69,17,25,High,4,1.38,71
P04360,252,765,Plain,319788000.0,338317892.54,12,12,High,16,1.41,78
P04361,68,220,Desert,33772200.0,39852595.25,11,12,Low,13,1.29,88
P04362,129,400,Forest,136843200.0,231620501.95,15,25,High,9,1.36,68
P04363,45,132,Forest,15561000.0,20568634.94,25,33,Medium,11,1.33,67
P04364,256,400,Plain,175104000.0,221970686.21,11,13,Low,4,1.14,80
P04365,70,132,Desert,22484000.0,24962695.9,19,21,Medium,7,1.46,87
P04366,82,765,Hilly,112471200.0,149860892.47,23,30,Medium,18,1.27,71
P04367,246,132,Forest,76112400.0,95053355.3,13,16,Medium,8,1.19,72
P04368,326,765,Plain,355014000.0,461300809.69,29,37,High,15,1.21,63
P04369,117,132,Hilly,32011200.0,41782523.98,25,32,High,13,1.14,55
P04370,115,400,Desert,94875000.0,115135535.29,15,18,Medium,12,1.25,70
P04371,90,400,Forest,80730000.0,100043556.21,26,32,High,7,1.15,86
P04372,233,400,Plain,180342000.0,203038648.3,23,25,High,16,1.29,67
P04373,192,765,Plain,177984000.0,240081476.19,24,32,High,6,1.03,67
P04374,53,765,Plain,55809000.0,70975729.59,18,22,High,12,1.17,71
P04375,163,400,Forest,143668200.0,151105123.27,19,19,Low,12,1.13,87
P04376,168,765,Desert,197920800.0,249114144.14,12,15,High,14,1.19,75
P04377,246,400,Plain,209592000.0,186884337.43,13,11,Low,13,1.42,94
P04378,36,132,Forest,10857600.0,15943394.2,26,38,Medium,7,1.16,90
P04379,128,765,Forest,152755200.0,188793951.93,26,32,Medium,14,1.02,75
P04380,281,765,Hilly,430941600.0,595502313.63,26,35,Low,17,1.42,58
P04381,233,220,Forest,117676650.0,117360456.93,18,17,Low,14,1.11,86
P04382,123,220,Hilly,51660000.0,55805913.76,22,23,Medium,11,1.0,92
P04383,328,765,Forest,491212800.0,679286401.24,10,13,Medium,13,1.28,61
P04384,84,132,Forest,22713600.0,28811870.69,16,20,Medium,16,1.04,80
P04385,239,220,Desert,108577700.0,111270024.27,19,19,High,18,1.18,80
P04386,233,220,Forest,115556350.0,152457843.54,19,25,High,8,1.09,59
P04387,347,132,Hilly,116592000.0,143644653.06,10,12,Low,16,1.4,66
P04388,320,220,Desert,126896000.0,145065472.43,22,25,Low,8,1.03,92
P04389,291,220,Desert,146765850.0,171190885.7,10,11,Medium,7,1.31,61
P04390,194,220,Desert,91121800.0,128593143.07,19,26,Medium,13,1.22,66
P04391,119,400,Hilly,100245600.0,126982927.26,17,21,Low,13,1.17,94
P04392,130,132,Forest,34138000.0,51940996.34,27,41,Medium,14,1.01,55
P04393,253,400,Hilly,256845600.0,307785155.51,17,20,High,10,1.41,87
P04394,343,220,Forest,196641900.0,259742039.85,20,26,High,17,1.26,55
P04395,234,400,Desert,186872400.0,160503547.17,20,17,Low,13,1.21,92
P04396,108,400,Forest,119620800.0,188309152.74,27,42,High,13,1.42,90
P04397,199,400,Desert,149727600.0,195166666.9,14,18,Low,16,1.14,67
P04398,96,765,Forest,150508800.0,231985114.78,16,24,High,9,1.34,56
P04399,308,220,Plain,140140000.0,168770672.77,12,14,Medium,8,1.3,62
P04400,268,400,Hilly,212256000.0,296641320.17,25,34,High,15,1.1,60
P04401,158,765,Forest,194103000.0,277132712.71,10,14,High,15,1.05,71
P04402,31,765,Hilly,40510800.0,60207224.61,10,14,High,8,1.21,86
P04403,89,765,Forest,147864600.0,186444452.7,12,15,High,16,1.42,64
P04404,82,220,Plain,41328000.0,46596030.19,30,33,Low,16,1.44,69
P04405,339,132,Desert,74580000.0,85337508.39,22,25,Low,17,1.0,78
P04406,126,400,Hilly,104328000.0,172750790.17,19,31,High,4,1.15,56
P04407,170,765,Forest,274482000.0,375870617.01,13,17,High,7,1.38,65
P04408,244,220,Plain,90524000.0,96084303.06,29,30,Low,15,1.06,83
P04409,166,220,Desert,65827300.0,75145047.05,27,30,Medium,16,1.03,91
P04410,293,220,Forest,150645950.0,195901065.17,10,13,Medium,6,1.13,89
P04411,255,132,Desert,70125000.0,80392608.54,20,22,High,9,1.25,67
P04412,50,400,Plain,35400000.0,49441676.66,12,16,Low,5,1.18,55
P04413,183,132,Desert,44286000.0,51993299.9,15,17,High,13,1.1,63
P04414,298,132,Hilly,79387200.0,90726917.38,16,18,Low,13,1.11,55
P04415,222,220,Desert,94871700.0,118900178.87,9,11,Medium,5,1.11,91
P04416,266,220,Forest,156128700.0,213598045.6,13,17,Low,18,1.29,86
P04417,350,220,Hilly,176400000.0,230615515.8,8,10,Low,11,1.2,78
P04418,240,765,Plain,257040000.0,280584316.31,27,29,Medium,11,1.19,66
P04419,137,400,Plain,118368000.0,138930132.35,10,11,Low,10,1.44,71
P04420,40,132,Forest,11752000.0,13970923.76,17,20,Low,18,1.13,55
P04421,272,132,Desert,70611200.0,78835641.4,27,30,High,16,1.18,67
P04422,205,132,Plain,42640000.0,50113110.65,19,22,Medium,4,1.04,91
P04423,130,765,Plain,119340000.0,146638998.31,22,27,Medium,7,1.02,94
P04424,258,400,Forest,209289600.0,278235144.47,14,18,Medium,17,1.04,60
P04425,114,400,Plain,91656000.0,121429425.66,8,10,High,13,1.34,95
P04426,343,132,Plain,93982000.0,103533205.3,23,25,Low,16,1.37,87
P04427,138,400,Plain,115092000.0,174409587.37,12,18,High,5,1.39,63
P04428,222,132,Forest,80808000.0,102591520.03,12,15,High,7,1.4,55
P04429,290,400,Forest,339300000.0,398343416.59,11,12,High,7,1.5,84
P04430,333,220,Forest,178787700.0,180750500.94,24,24,Low,9,1.18,91
P04431,276,400,Desert,211305600.0,253231044.89,30,35,Medium,8,1.16,74
P04432,292,220,Forest,150131800.0,186817077.9,10,12,Low,13,1.13,56
P04433,140,400,Desert,112728000.0,174345006.77,24,37,High,6,1.22,62
P04434,181,765,Plain,174303000.0,221721889.3,23,29,Low,4,1.07,94
P04435,321,220,Desert,134707650.0,159610341.96,30,35,Low,12,1.09,72
P04436,46,400,Desert,43111200.0,39450530.26,24,21,Low,10,1.42,87
P04437,133,765,Plain,158004000.0,219221894.84,15,20,Medium,6,1.32,57
P04438,52,132,Hilly,13353600.0,15799357.81,19,22,High,7,1.07,89
P04439,124,765,Desert,144856800.0,166073892.74,22,25,High,7,1.18,93
P04440,101,220,Forest,63417900.0,82563645.7,23,29,Medium,11,1.38,92
P04441,192,220,Forest,95222400.0,146407793.51,9,13,Medium,3,1.09,67
P04442,299,132,Plain,75348000.0,85248798.32,12,13,Low,16,1.26,83
P04443,85,765,Forest,142213500.0,190023694.36,23,30,High,14,1.43,88
P04444,38,400,Plain,26904000.0,25274200.53,28,26,Low,7,1.18,57
P04445,93,400,Desert,87159600.0,115084218.48,29,38,Medium,3,1.42,86
P04446,167,220,Plain,70140000.0,86169744.73,10,12,Low,4,1.2,88
P04447,152,132,Desert,36115200.0,39444750.41,27,29,Low,11,1.08,76
P04448,292,220,Plain,102200000.0,99309457.61,28,27,Low,16,1.0,61
P04449,324,765,Desert,365666400.0,499850388.55,27,36,Medium,6,1.14,71
P04450,125,132,Plain,27000000.0,31494454.08,22,25,Low,12,1.08,58
P04451,340,220,Plain,153510000.0,149496660.62,8,7,Medium,18,1.29,77
P04452,165,220,Plain,72765000.0,80445663.14,20,22,Medium,7,1.26,64
P04453,306,220,Plain,115668000.0,152464400.75,21,27,Medium,13,1.08,74
P04454,254,220,Hilly,131216400.0,185382150.87,22,31,Low,15,1.23,69
P04455,314,400,Plain,211008000.0,286296026.96,8,10,High,6,1.12,93
P04456,52,220,Hilly,23150400.0,36331187.46,21,32,High,4,1.06,89
P04457,274,132,Plain,69596000.0,80383636.44,23,26,Medium,10,1.27,69
P04458,206,765,Hilly,240278400.0,312500175.78,19,24,Medium,16,1.08,64
P04459,171,765,Plain,229311000.0,253520047.3,25,27,Low,9,1.49,67
P04460,260,765,Forest,419796000.0,539133104.88,23,29,Medium,14,1.38,59
P04461,196,400,Desert,161700000.0,183427859.43,9,10,Low,5,1.25,74
P04462,143,400,Plain,101244000.0,107437682.86,26,27,Low,5,1.18,81
P04463,262,765,Plain,280602000.0,289549960.41,9,9,Medium,10,1.19,87
P04464,121,132,Desert,39131400.0,55559761.35,10,14,Medium,3,1.47,69
P04465,211,220,Forest,108485650.0,123013936.62,22,24,Low,11,1.13,63
P04466,185,132,Desert,44363000.0,56682980.98,23,29,High,13,1.09,80
P04467,254,400,Desert,199491600.0,206922283.35,15,15,Medium,16,1.19,89
P04468,81,765,Forest,129834900.0,189787788.34,13,19,Low,9,1.37,64
P04469,159,400,Plain,109710000.0,113878280.05,14,14,Medium,15,1.15,64
P04470,64,220,Plain,26208000.0,35727820.69,14,19,High,7,1.17,68
P04471,101,220,Plain,36764000.0,48876593.4,13,17,Medium,13,1.04,59
P04472,157,220,Plain,75281500.0,108800349.16,17,24,Medium,6,1.37,87
P04473,230,765,Hilly,337824000.0,399319685.55,18,21,Medium,8,1.36,57
P04474,204,132,Hilly,71481600.0,99224546.12,10,13,High,8,1.46,75
P04475,283,400,Hilly,215985600.0,258038977.24,16,19,High,14,1.06,92
P04476,94,765,Plain,110826000.0,155352922.66,15,21,High,18,1.31,73
P04477,309,132,Hilly,96408000.0,117058422.01,29,35,Medium,12,1.3,94
P04478,116,132,Plain,33640000.0,39019408.24,21,24,High,14,1.45,88
P04479,208,765,Hilly,229132800.0,280124788.93,28,34,High,7,1.02,88
P04480,51,765,Hilly,58935600.0,68937341.5,22,25,Medium,14,1.07,63
P04481,280,765,Desert,327096000.0,359949730.24,28,30,High,8,1.18,80
P04482,333,220,Plain,156177000.0,200655174.22,30,38,Low,15,1.34,60
P04483,281,220,Plain,109168500.0,119411028.77,9,9,Medium,11,1.11,88
P04484,199,220,Forest,98694050.0,101548573.5,10,10,Low,17,1.09,82
P04485,237,765,Hilly,307152000.0,426124274.32,8,11,Medium,11,1.2,76
P04486,178,220,Forest,84229600.0,114130451.76,12,16,Low,7,1.04,82
P04487,258,400,Hilly,230342400.0,290898329.86,16,20,High,13,1.24,94
P04488,53,400,Desert,47922600.0,63071179.75,25,32,High,9,1.37,75
P04489,188,132,Forest,63055200.0,86299474.45,27,36,Medium,4,1.29,63
P04490,184,765,Plain,240120000.0,282291542.48,22,25,High,7,1.45,68
P04491,59,765,Forest,96642000.0,112422348.47,16,18,Medium,11,1.4,68
P04492,83,765,Plain,92628000.0,109177697.9,10,11,High,9,1.24,93
P04493,124,132,Hilly,33628800.0,50254544.68,17,25,Low,5,1.13,60
P04494,306,400,Forest,264934800.0,382240562.33,24,34,Low,17,1.11,65
P04495,88,132,Plain,23760000.0,24515430.18,18,18,Low,13,1.35,72
P04496,175,765,Desert,206167500.0,208640366.41,11,11,Medium,12,1.19,86
P04497,148,400,Desert,105494400.0,106838709.65,23,23,Low,9,1.08,93
P04498,193,132,Forest,66237600.0,82113833.01,24,29,Medium,11,1.32,68
P04499,78,132,Plain,18252000.0,28918316.15,24,38,High,5,1.17,85
P04500,295,765,Hilly,340902000.0,482930679.9,21,29,High,11,1.07,74
P04501,346,765,Hilly,396100800.0,616094927.28,16,24,Medium,15,1.06,59
P04502,56,132,Plain,15120000.0,18956348.77,23,28,Medium,16,1.35,55
P04503,245,132,Hilly,85260000.0,97769642.61,27,30,Medium,11,1.45,87
P04504,101,400,Forest,115018800.0,153620900.1,9,12,Low,15,1.46,58
P04505,334,132,Hilly,93787200.0,149133124.68,14,22,Medium,3,1.17,84
P04506,143,220,Forest,67016950.0,84977623.78,25,31,Low,18,1.03,92
P04507,342,132,Forest,88920000.0,118366551.36,22,29,Low,17,1.0,90
P04508,114,220,Plain,47880000.0,50342360.31,26,27,Low,16,1.2,91
P04509,305,400,Plain,197640000.0,212262650.34,28,30,Medium,14,1.08,88
P04510,320,765,Forest,408096000.0,529412876.52,16,20,Low,17,1.09,67
P04511,58,132,Hilly,13920000.0,22077024.45,12,19,High,6,1.0,88
P04512,98,132,Plain,27636000.0,26684367.04,23,22,Low,11,1.41,95
P04513,293,400,Desert,199181400.0,217594117.3,16,17,Medium,15,1.03,81
P04514,190,220,Forest,95959500.0,141338776.54,19,27,Low,9,1.11,68
P04515,144,400,Plain,112320000.0,143650821.3,14,17,High,18,1.3,72
P04516,346,220,Hilly,210714000.0,290949430.12,20,27,High,7,1.45,70
P04517,231,400,Plain,163548000.0,166682508.96,23,23,Low,13,1.18,83
P04518,333,132,Desert,109157400.0,132848250.81,20,24,High,7,1.49,61
P04519,299,765,Forest,370819800.0,506833624.54,28,38,Medium,3,1.06,87
P04520,177,220,Desert,68826450.0,90152778.97,10,13,High,4,1.01,95
P04521,43,400,Plain,38442000.0,45589985.42,23,27,High,16,1.49,86
P04522,206,220,Desert,80103100.0,90495625.93,12,13,High,10,1.01,88
P04523,227,765,Forest,369170100.0,479700074.45,23,29,Low,7,1.39,81
P04524,173,220,Plain,73265500.0,79042932.85,18,19,Medium,6,1.21,82
P04525,320,400,Hilly,244224000.0,255529086.51,11,11,Low,12,1.06,90
P04526,140,132,Desert,32956000.0,40766632.86,9,11,High,5,1.07,91
P04527,147,132,Hilly,40924800.0,59981406.55,15,21,High,9,1.16,75
P04528,325,220,Plain,166075000.0,147876747.57,17,15,Low,14,1.46,92
P04529,96,220,Hilly,43948800.0,66084562.45,16,24,Medium,4,1.09,70
P04530,262,220,Plain,93534000.0,85167700.37,18,16,Low,15,1.02,77
P04531,207,132,Plain,50922000.0,51145103.35,16,16,Medium,12,1.23,88
P04532,146,132,Hilly,46603200.0,60192978.52,30,38,High,12,1.33,87
P04533,138,765,Plain,145314000.0,188669797.17,15,19,High,3,1.17,80
P04534,75,765,Plain,95175000.0,103498926.28,16,17,Low,4,1.41,69
P04535,57,765,Forest,83362500.0,154023088.59,20,36,High,4,1.25,60
P04536,151,765,Hilly,233204400.0,355575460.34,13,19,Medium,14,1.43,61
P04537,218,132,Plain,44908000.0,60316523.66,25,33,High,6,1.03,66
P04538,108,400,Hilly,115084800.0,166496347.08,16,23,High,14,1.48,73
P04539,333,765,Plain,341658000.0,386432503.8,26,29,Low,6,1.14,59
P04540,152,220,Desert,87780000.0,124752746.65,20,28,High,6,1.5,92
P04541,77,765,Desert,89951400.0,102349094.34,25,28,Medium,18,1.18,94
P04542,339,132,Hilly,117158400.0,151676347.5,23,29,High,9,1.44,57
P04543,316,400,Forest,256339200.0,328579314.93,10,12,Low,18,1.04,86
P04544,94,132,Desert,23988800.0,31392315.04,11,14,Medium,8,1.16,55
P04545,139,220,Hilly,77645400.0,99837862.85,26,33,Low,15,1.33,78
P04546,32,220,Desert,15153600.0,17107865.2,21,23,Medium,7,1.23,83
P04547,55,765,Forest,95881500.0,110971550.65,30,34,Low,9,1.49,57
P04548,51,132,Hilly,18360000.0,26511389.0,24,34,High,8,1.5,67
P04549,276,400,Hilly,216604800.0,265425000.6,14,17,Medium,14,1.09,63
P04550,163,220,Plain,74735500.0,106645346.04,13,18,High,10,1.31,77
P04551,167,765,Forest,281361600.0,378255026.32,21,28,Medium,15,1.44,67
P04552,247,765,Desert,317889000.0,409993723.05,30,38,Low,3,1.3,78
P04553,67,220,Hilly,41084400.0,49417423.77,10,12,High,14,1.46,83
P04554,131,132,Forest,47002800.0,62083788.86,18,23,Low,4,1.38,86
P04555,227,220,Hilly,128709000.0,192337283.95,9,13,Low,4,1.35,93
P04556,68,132,Forest,24575200.0,30061355.37,21,25,Low,11,1.39,89
P04557,84,765,Hilly,117936000.0,178608363.43,18,27,Medium,5,1.3,87
P04558,220,400,Forest,235092000.0,304262909.04,14,18,High,16,1.37,85
P04559,333,132,Forest,122077800.0,161966792.25,11,14,Low,11,1.41,66
P04560,155,220,Forest,96619250.0,131212320.38,17,23,High,13,1.37,85
P04561,252,132,Forest,72727200.0,90618712.8,16,19,High,7,1.11,93
P04562,142,400,Plain,106500000.0,172007154.41,27,43,High,6,1.25,56
P04563,176,765,Forest,263577600.0,385536216.7,16,23,Medium,6,1.28,64
P04564,36,220,Hilly,19504800.0,29010137.16,28,41,Medium,16,1.29,86
P04565,37,400,Plain,32856000.0,37125421.36,27,30,Low,9,1.48,70
P04566,155,765,Hilly,234360000.0,238280399.26,11,11,Low,17,1.4,95
P04567,95,132,Forest,33098000.0,45799066.39,23,31,Medium,15,1.34,62
P04568,218,400,Desert,201432000.0,191074237.18,20,18,Medium,13,1.4,85
P04569,90,400,Plain,62640000.0,60836534.07,26,25,Low,12,1.16,67
P04570,130,220,Desert,64064000.0,79444061.98,14,17,Medium,9,1.28,82
P04571,203,765,Hilly,274050000.0,449150131.67,30,49,High,8,1.25,56
P04572,99,220,Forest,49999950.0,56319528.28,20,22,Low,14,1.11,73
P04573,50,132,Forest,17940000.0,19602430.87,11,12,Low,13,1.38,72
P04574,219,132,Hilly,73584000.0,85649406.12,15,17,Low,17,1.4,85
P04575,284,220,Desert,114807000.0,156679907.75,30,40,High,12,1.05,72
P04576,172,765,Plain,205884000.0,308036623.47,26,38,High,5,1.33,95
P04577,306,220,Hilly,143942400.0,231683807.13,19,30,Medium,9,1.12,69
P04578,69,765,Desert,88803000.0,112433625.62,23,29,Medium,11,1.3,76
P04579,110,132,Desert,33880000.0,51013886.25,22,33,High,6,1.4,61
P04580,316,220,Desert,144775400.0,215695410.7,8,11,High,5,1.19,73
P04581,264,765,Plain,346896000.0,428223689.96,14,17,Medium,10,1.46,66
P04582,292,132,Forest,104769600.0,128526183.79,20,24,Low,14,1.38,90
P04583,320,220,Plain,117600000.0,118201355.07,27,27,Low,6,1.05,83
P04584,236,400,Desert,205603200.0,181058385.79,22,19,Low,15,1.32,71
P04585,222,132,Desert,56654400.0,69190453.02,27,32,Medium,9,1.16,82
P04586,91,132,Hilly,30794400.0,31728393.65,8,8,Low,9,1.41,93
P04587,242,132,Hilly,67953600.0,81982702.16,30,36,Medium,18,1.17,62
P04588,83,400,Hilly,69321600.0,124043530.65,22,39,High,5,1.16,78
P04589,108,132,Desert,29700000.0,31913879.33,16,17,Medium,17,1.25,65
P04590,323,765,Desert,476457300.0,640886482.77,14,18,High,5,1.49,67
P04591,44,400,Hilly,33897600.0,56129712.37,26,43,Medium,3,1.07,95
P04592,299,220,Desert,140440300.0,163152179.87,9,10,Medium,14,1.22,91
P04593,196,765,Plain,238140000.0,219734600.55,13,11,Low,7,1.35,92
P04594,39,765,Plain,45630000.0,55312162.6,18,21,Medium,10,1.3,86
P04595,252,765,Hilly,304819200.0,408540998.45,17,22,Low,8,1.12,64
P04596,187,400,Forest,192535200.0,263736211.33,12,16,Low,12,1.32,60
P04597,221,765,Plain,260559000.0,316965379.08,10,12,Low,12,1.31,60
P04598,210,765,Plain,272160000.0,317685766.53,23,26,High,11,1.44,86
P04599,170,132,Desert,51986000.0,70454576.81,18,24,High,8,1.39,62
P04600,149,400,Desert,129808800.0,142888119.08,8,8,Medium,3,1.32,72
P04601,180,765,Hilly,256608000.0,347829107.7,14,18,High,9,1.32,70
P04602,56,765,Forest,88452000.0,123605832.06,19,26,Medium,9,1.35,79
P04603,303,400,Plain,196344000.0,221912272.2,28,31,Medium,17,1.08,79
P04604,285,132,Desert,73359000.0,92095923.59,23,28,High,10,1.17,92
P04605,174,765,Plain,181656000.0,191955041.84,16,16,High,18,1.16,71
P04606,141,765,Plain,164970000.0,187530512.15,14,15,Low,4,1.3,80
P04607,258,400,Plain,174924000.0,195737049.03,8,8,Medium,9,1.13,71
P04608,262,400,Hilly,271641600.0,413096383.4,14,21,High,3,1.44,55
P04609,128,400,Hilly,112435200.0,132583627.94,15,17,High,14,1.22,70
P04610,324,132,Hilly,111974400.0,152135063.12,21,28,Medium,3,1.44,65
P04611,233,765,Hilly,314550000.0,359581855.83,15,17,Low,13,1.25,84
P04612,123,765,Desert,182655000.0,217537613.06,15,17,High,12,1.5,69
P04613,252,400,Desert,216216000.0,296171548.68,22,30,Low,4,1.3,55
P04614,268,400,Plain,188136000.0,294074621.22,24,37,Medium,6,1.17,67
P04615,274,400,Plain,233448000.0,260399253.57,28,31,Medium,4,1.42,95
P04616,189,220,Forest,108353700.0,145563441.31,25,33,Medium,7,1.26,62
P04617,309,220,Forest,154654500.0,216906999.47,8,11,High,18,1.1,60
P04618,218,765,Plain,292338000.0,279091101.71,20,19,Low,9,1.49,83
P04619,88,220,Hilly,50265600.0,70544609.12,17,23,Medium,6,1.36,91
